scientific_name	count	max_intra	min_inter
Gavia stellata	4	0.0	0.07412000000476837
Geococcyx californianus	1		0.12759999930858612
Geopelia striata	3	0.0	0.11779999732971191
Geothlypis formosa	4	0.0043230000883340836	0.04447999969124794
Geothlypis philadelphia	4	0.005764000117778778	0.012969999574124813
Geothlypis tolmiei	8	0.0067449999041855335	0.012969999574124813
Geothlypis trichas	17	0.015799999237060547	0.037620000541210175
Glareola pratincola	1		0.120899997651577
Glaucidium brasilianum	2	0.001534000039100647	0.13950000703334808
Glaucidium passerinum	2	0.0	0.13950000703334808
Grus grus	4	0.00829899962991476	0.10809999704360962
Gulosus aristotelis	1		0.062380000948905945
Gymnorhinus cyanocephalus	3	0.0016029999824240804	0.08991999924182892
Haematopus ostralegus	3	0.0015429999912157655	0.09414000064134598
Haemorhous mexicanus	2	0.0	0.08332999795675278
Haemorhous purpureus	8	0.005764000117778778	0.09798000007867813
Halcyon smyrnensis	1		0.11429999768733978
Haliaeetus albicilla	4	0.0	0.024539999663829803
Haliaeetus leucocephalus	1		0.024539999663829803
Haliaeetus leucogaster	5	0.0	0.08930999785661697
Haliastur indus	1		0.07597000151872635
Haplospiza unicolor	2	0.002882000058889389	0.07925000041723251
Himantopus himantopus	1		0.01143999956548214
Himantopus mexicanus	2	0.004600999876856804	0.01143999956548214
Hippolais icterina	4	0.006173000205308199	0.10300000011920929
Hirundo rustica	12	0.02092999964952469	0.11980000138282776
Hoplopterus spinosus	2	0.00380200007930398	0.07925999909639359
Horornis diphone	6	0.0015150000108405948	0.11590000241994858
Hydrobates homochroa	1		0.08485999703407288
Hydrobates leucorhous	2	0.0	0.08485999703407288
Hydrobates monorhis	1		0.09404999762773514
Hydrobates pelagicus	2	0.0	0.0872500017285347
Hydrocoloeus minutus	1		0.05603000149130821
Hydroprogne caspia	3	0.0015429999912157655	0.0822800025343895
Ichthyophaga ichthyaetus	2	0.0014639999717473984	0.0834600031375885
Icteria virens	1		0.09510000050067902
Icterus galbula	4	0.0043230000883340836	0.06943999975919724
Icterus parisorum	1		0.06943999975919724
Ictinia mississippiensis	1		0.07857000082731247
Ixobrychus sinensis	1		0.09380000084638596
Junco hyemalis	36	0.002882000058889389	0.0
Junco phaeonotus	1		0.0
Jynx torquilla	4	0.004629999864846468	0.1462000012397766
Kieneria crissalis	1		0.05843999981880188
Kieneria fusca	2	0.011239999905228615	0.05843999981880188
Kittacincla malabarica	3	0.0	0.10649999976158142
Lagopus lagopus	4	0.0	0.0442500002682209
Lagopus muta	3	0.003085999982431531	0.0442500002682209
Lanius bucephalus	2	0.002993999980390072	0.05772000178694725
Lanius collurio	3	0.006173000205308199	0.05772000178694725
Lanius excubitor	6	0.0015429999912157655	0.03691999986767769
Lanius ludovicianus	2	0.0	0.03691999986767769
Lanius minor	1		0.06379000097513199
Lanius senator	2	0.0017610000213608146	0.06379000097513199
Larus argentatus	4	0.011130000464618206	0.0
Larus armenicus	2	0.0	0.001534000039100647
Larus atricilla	7	0.006556999869644642	0.004861999768763781
Larus californicus	3	0.0	0.001534000039100647
Larus canus	5	0.022579999640583992	0.006779999937862158
Larus delawarensis	1		0.006779999937862158
Larus fuscus	8	0.004160999786108732	0.0
Larus glaucescens	1		0.0
Larus hyperboreus	5	0.013700000010430813	0.0
Larus marinus	5	0.0014140000566840172	0.0014730000402778387
Larus occidentalis	1		0.0
Larus philadelphia	1		0.030249999836087227
Larus thayeri	3	0.006723000202327967	0.0
Laterallus jamaicensis	1		0.11590000241994858
Leiothlypis celata	19	0.010089999996125698	0.010029999539256096
Leiothlypis peregrina	12	0.005900000222027302	0.048990000039339066
Leiothrix lutea	3	0.0043230000883340836	0.1080000028014183
Leptotila verreauxi	1		0.10189999639987946
Leucophaeus pipixcan	1		0.004861999768763781
Limicola falcinellus	3	0.0	0.08077999949455261
Limnodromus griseus	3	0.001610000035725534	0.1103999987244606
Limosa lapponica	1		0.1080000028014183
Linaria cannabina	2	0.0	0.037140000611543655
Linaria flavirostris	3	0.0	0.037140000611543655
Locustella certhiola	2	0.004189999774098396	0.0895100012421608
Locustella lanceolata	2	0.0015429999912157655	0.08332999795675278
Locustella luscinioides	1		0.08332999795675278
Locustella naevia	3	0.0015429999912157655	0.08488000184297562
Lonchura malacca	2	0.004443999845534563	0.07349000126123428
Lonchura punctulata	3	0.004484000150114298	0.06627999991178513
Lophodytes cucullatus	1		0.058320000767707825
Lophophanes cristatus	2	0.0	0.08332999795675278
Lophura nycthemera	1		0.10320000350475311
Loxia curvirostra	5	0.012400000356137753	0.003085999982431531
Loxia leucoptera	2	0.0	0.020059999078512192
Loxia pytyopsittacus	4	0.004784999880939722	0.003085999982431531
Lullula arborea	1		0.08099000155925751
Luscinia luscinia	3	0.0015429999912157655	0.09034000337123871
Luscinia svecica	5	0.0031010000966489315	0.09240999817848206
Lymnocryptes minimus	4	0.003085999982431531	0.11069999635219574
Lyrurus tetrix	3	0.0	0.0456399992108345
Mareca penelope	4	0.0029849999118596315	0.030859999358654022
Mareca strepera	2	0.0015429999912157655	0.030859999358654022
Megaceryle torquata	1		0.13840000331401825
Megascops asio	2	0.004666000138968229	0.06064999848604202
Megascops kennicottii	2	0.0	0.06064999848604202
Melanerpes aurifrons	1		0.05674999952316284
Melanerpes formicivorus	4	0.003235999960452318	0.09708999842405319
Melanerpes uropygialis	1		0.05674999952316284
Melanitta fusca	2	0.003091000020503998	0.06790000200271606
Melanitta nigra	2	0.007716000080108643	0.06943999975919724
Melanodera melanodera	4	0.003490000031888485	0.08223000168800354
Meleagris gallopavo	3	0.0015719999792054296	0.12120000272989273
Melospiza georgiana	3	0.001550000044517219	0.02428000047802925
